ก้านสมอง	ก้าน- สะ- หฺมอง
ก้ามปู	ก้าม- ปู
ก้าวก่าย	ก้าว- ก่าย
ก้าวร้าว	ก้าว- ร้าว
ก้าวล่วง	ก้าว- ล่วง
ก้าวหน้า	ก้าว- น่า
ก๊อก	ก็๊อก
ก๊อกน้ำ	ก็๊อก- น้าม
ก๊อกแตก	ก็๊อก- แตก
ก๊อป	ก็๊อบ
ก๊าซ	ก๊าด
ก๊าซ	ก๊าส
ก๋วยจั๊บ	ก๋วย- จั๊บ
ก๋วยเตี๋ยว	ก๋วย- เตี๋ยว
ข	ขอ
ขงจื๊อ	ขง- จื๊อ
ขงเบ้ง	ขง- เบ็้ง
ขจร	ขะ- จอน
ขจาย	ขะ- จาย
ขจี	ขะ- จี
ขณะ	ขะ- หฺนะ
ขดาน	ขะ- ดาน
ขนตา	ขน- ตา
ขนนก	ขน- นก
ขนบ	ขะ- หฺนบ
ขนม	ขะ- หฺนม
ขนมจีน	ขะ- หฺนม- จีน
ขนมจีบ	ขะ- หฺนม- จีบ
ขนมปัง	ขะ- หฺนม- ปัง
ขนมปังกรอบ	ขะ- หฺนม- ปัง- กฺรอบ
ขนมปังขิง	ขะ- หฺนม- ปัง- ขิง
ขนมปังปิ้ง	ขะ- หฺนม- ปัง- ปิ้ง
ขนมหวาน	ขะ- หฺนม- หฺวาน
ขนมเข่ง	ขะ- หฺนม- เข็่ง
ขนมเข่ง	คะ- หฺนม- เข็่ง
ขนมเบื้อง	ขะ- หฺนม- เบื้อง
ขนมเปียกปูน	ขะ- หฺนม- เปียก- ปูน
ขนมเปี๊ยะ	ขะ- หฺนม- เปี๊ยะ
ขนมเปี๊ยะ	คะ- หฺนม- เปี๊ยะ
ขนมไหว้พระจันทร์	ขะ- หฺนม- ว่าย- พฺระ- จัน
ขนรักแร้	ขน- รัก- แร้
ขนส่ง	ขน- ส่ง
ขนอุย	ขน- อุย
ขนอ่อน	ขน- อ่อน
ขนัด	ขะ- หฺนัด
ขนาด	ขะ- หฺนาด
ขนาน	ขะ- หฺนาน
ขนุน	ขะ- หฺนุน
ขนเพชร	ขน- เพ็ด
ขนแกะ	ขน- แกะ
ขบถ	ขะ- บด
ขบวน	ขะ- บวน
ขบวนการ	ขะ- บวน- กาน
ขบวร	ขะ- บวน
ขบูร	ขะ- บูน
ขพุง	ขะ- พุง
ขมขื่น	ขม- ขื่น
ขมับ	ขะ- หฺมับ
ขมา	ขะ- มา
ขมิ้น	ขะ- มิ่น
ขมิ้นกับปูน	ขะ- มิ่น- กับ- ปูน
ขมุ	ขะ- หฺมุ
ขยว	เขียว
ขยะ	ขะ- หฺยะ
ขยะแขยง	ขะ- หฺยะ- ขะ- แหฺยง
ขยัน	ขะ- หฺยัน
ขยับ	ขะ- หฺยับ
ขยาด	ขะ- หฺยาด
ขยาย	ขะ- หฺยาย
ขยิบ	ขะ- หฺยิบ
ขยี้	ขะ- ยี่
ขยุกขยิก	ขะ- หฺยุก- ขะ- หฺยิก
ขรรม	ขำ
ขรึม	ขฺรึม
ขรุขระ	ขฺรุ- ขฺระ
ขร้า	คฺร่า
ขลาด	ขฺลาด
ขลิบ	ขฺลิบ
ขลุ่ย	ขฺลุ่ย
ขลุ่ยหลิบ	ขฺลุ่ย- หฺลิบ
ขลุ่ยอู้	ขฺลุ่ย- อู้
ขวัญ	ขฺวัน
ขวาก	ขฺวาก
ขวากหนาม	ขฺวาก- หฺนาม
ขวาน	ขฺวาน
ขวิด	ขฺวิด
ขว้าง	คฺว่าง
ขว้าว	คฺว่าว
ของกลาง	ของ- กฺลาง
ของกำนัล	ของ- กำ- นัน
ของกิน	ของ- กิน
ของขลัง	ของ- ขฺลัง
ของขวัญ	ของ- ขฺวัน
ของชำ	ของ- ชำ
ของฝาก	ของ- ฝาก
ของว่าง	ของ- ว่าง
ของหมั้น	ของ- มั่น
ของหวาน	ของ- หฺวาน
ของเรา	ของ- เรา
ของเล่น	ของ- เล็่น
ของเหลว	ของ- เหฺลว
ของแข็ง	ของ- แข็ง
ของโจร	ของ- โจน
ของไหล	ของ- ไหฺล
ขอทาน	ขอ- ทาน
ขอนแก่น	ขอน- แก็่น
ขอนแก่น	ข็อน- แก็่น
ขอนไม้	ขอน- ม้าย
ขอบคุณ	ขอบ- คุน
ขอบน้ำใจ	ขอบ- น้ำ- ไจ
ขอบพระคุณ	ขอบ- พฺระ- คุน
ขอบฟ้า	ขอบ- ฟ้า
ขอบฟ้าเหตุการณ์	ขอบ- ฟ้า- เหด- กาน
ขอบใจ	ขอบ- ไจ
ขอยืม	ขอ- ยืม
ขอรับ	ขอ- รับ
ขอร้อง	ขอ- ร้อง
ขออำไพ	ขอ- อำ- ไพ
ขอโทษ	ขอ- โทด
ขอให้	ขอ- ไห้
ขัดขวาง	ขัด- ขฺวาง
ขัดขืน	ขัด- ขืน
ขัดข้อง	ขัด- ค็่อง
ขัดเกลา	ขัด- เกฺลา
ขัดแย้ง	ขัด- แย้ง
ขัดใจ	ขัด- ไจ
ขันทองพยาบาท	ขัน- ทอง- พะ- ยา- บาด
ขันที	ขัน- ที
ขันหมาก	ขัน- หฺมาก
ขันโตก	ขัน- โตก
ขับขี่	ขับ- ขี่
ขับร้อง	ขับ- ร้อง
ขับเคลื่อน	ขับ- เคฺลื่อน
ขับไล่	ขับ- ไล่
ขั้น	คั่น
ขั้นตอน	คั่น- ตอน
ขั้นต่ำ	คั่น- ต่ำ
ขั้ว	คั่ว
ขั้วโลก	ขั้ว- โลก
ขากรรไกร	ขา- กัน- ไกฺร
ขาดคอช้าง	ขาด- คอ- ช้าง
ขาดใจ	ขาด- ไจ
ขานขันหมาก	ขาน- ขัน- หฺมาก
ขายตัว	ขาย- ตัว
ขายหน้า	ขาย- น่า
ขาล	ขาน
ขาลศก	ขาน- สก
ขาอ่อน	ขา- อ่อน
ขีดฆ่า	ขีด- ค่า
ขีดจำกัด	ขีด- จัม- กัด
ขีปนาวุธ	ขี- ปะ- นา- วุด
ขี่ช้างจับตั๊กแตน	ขี่- ช้าง- จับ- ตั๊ก- กะ- แตน
ขี่ม้าขาว	ขี่- ม้า- ขาว
ขี้	คี่
ขี้ขลาด	คี่- ขฺลาด
ขี้ข้า	คี่- ค่า
ขี้คร้าน	คี่- คฺร้าน
ขี้งก	คี่- งก
ขี้ตา	คี่- ตา
ขี้ทูด	คี่- ทูด
ขี้ผึ้ง	คี่- พึ่ง
ขี้มูก	คี่- มูก
ขี้ราดโทษล่อง	ขี้- ราด- โทด- ล็่อง
ขี้ร้อน	คี่- ร้อน
ขี้ลืม	คี่- ลืม
ขี้หนาว	คี่- หฺนาว
ขี้หนู	ขี้- หฺนู
ขี้หมูขี้หมา	ขี้- หฺมู- ขี้- หฺมา
ขี้หู	คี่- หู
ขี้เกียจ	คี่- เกียด
ขี้เถ้า	คี่- เท่า
ขี้เปียก	คี่- เปียก
ขี้เรื้อน	คี่- เรื้อน
ขี้เลื่อย	คี่- เลื่อย
ขี้เหนียว	คี่- เหฺนียว
ขี้เหร่	คี่- เหฺร่
ขี้เหล็ก	คี่- เหฺล็ก
ขี้เหล้า	คี่- เล่า
ขี้แตก	ขี้- แตก
ขี้แพ้	คี่- แพ้
ขี้แย	ขี้- แย
ขี้โกง	คี่- โกง
ขี้โกงมะโรงมะเส็ง	ขี้- โกง- มะ- โรง- มะ- เส็ง
ขี้ไคล	คี่- ไคฺล
ขึงขัง	ขึง- ขัง
ขึ้นฉ่าย	คึ่น- ฉ่าย
ขึ้นฉ่าย	คึ่น- ช่าย
ขึ้นทะเบียน	คึ่น- ทะ- เบียน
ขึ้นอืด	ขึ้น- อืด
ขึ้นเขียง	ขึ้น- เขียง
ขื่อแป	ขื่อ- แป
ขุดทอง	ขุด- ทอง
ขุดรากถอนโคน	ขุด- ราก- ถอน- โคน
ขุนค้อน	ขุน- ค้อน
ขุนดาบ	ขุน- ดาบ
ขุนทอง	ขุน- ทอง
ขุนนาง	ขุน- นาง
ขุนหมื่น	ขุน- หฺมื่น
ขุ่นเคือง	ขุ่น- เคือง
ขโมย	ขะ- โมย
ขโยง	ขะ- โหฺยง
ข่มขวัญ	ช่ม- ขฺวัญ
ข่มขืน	ข่ม- ขืน
ข่มขืนกระทำชำเรา	ข่ม- ขืน- กฺระ- ทำ- ชำ- เรา
ข่มขู่	ข่ม- ขู่
ข่มเหง	ข่ม- เหง
ข่าวคราว	ข่าว- คฺราว
ข่าวลือ	ข่าว- ลือ
ข่าวสาร	ข่าว- สาน
ข้น	ค่น
ข้อ	ค่อ
ข้อความ	ค่อ- คฺวาม
ข้อง	ข็้อง
ข้อจำกัด	ค่อ- จำ- กัด
ข้อดี	ค่อ- ดี
ข้อตกลง	ค่อ- ตก- ลง
ข้อต่อ	ค่อ- ต่อ
ข้อนิ้ว	ค่อ- นิ้ว
ข้อบทปฏิบัติการ	ข้อ- บด- ปะ- ติ- บัด- กาน
ข้อบังคับ	ค่อ- บัง- คับ
ข้อผิดพลาด	ค่อ- ผิด- พฺลาด
ข้อผูกมัด	ค่อ- ผูก- มัด
ข้อพิพาท	ข้อ- พิ- พาด
ข้อมือ	ค่อ- มือ
ข้อมูล	ค่อ- มูน
ข้อยกเว้น	ค่อ- ยก- เว็้น
ข้อศอก	ค่อ- สอก
ข้อสอบ	ข้อ- สอบ
ข้อสันนิษฐาน	ค่อ- สัน- นิด- ถาน
ข้อห้าม	ค่อ- ห้าม
ข้ออักเสบ	ค่อ- อัก- เสบ
ข้ออ้าง	ข้อ- อ้าง
ข้อเท็จจริง	ค่อ- เท็ด- จิง
ข้อเท้า	ค่อ- ท้าว
ข้อเสนอ	ค่อ- สะ- เหฺนอ
ข้อเสีย	ค่อ- เสีย
ข้อเสื่อม	ค่อ- เสื่อม
ข้อแก้ตัว	ค่อ- แก้- ตัว
ข้อแม้	ค่อ- แม้
ข้า	ค่า
ข้าง	ค่าง
ข้างนอก	ข้าง- นอก
ข้างบน	ข้าง- บน
ข้างล่าง	ข้าง- ล่าง
ข้างหน้า	ข้าง- น่า
ข้างหลัง	ข้าง- หฺลัง
ข้างใน	ข้าง- ไน
ข้าน้อย	ค่า- น้อย
ข้าพระพุทธเจ้า	ข้า- พฺระ- พุด- ทะ- จ้าว
ข้าพระองค์	ข้า- พฺระ- อง
ข้าพเจ้า	ข้า- พะ- จ้าว
ข้าม	ค่าม
ข้ามชาติ	ค่าม- ชาด
ข้ามน้ำข้ามทะเล	ข้าม- น้าม- ข้าม- ทะ- เล
ข้าราชการ	ข้า- ราด- ชะ- กาน
ข้าราชการตุลาการ	ข้า- ราด- ชะ- กาน- ตุ- ลา- กาน
ข้าว	ค่าว
ข้าว	เค่า
ข้าวกล้อง	ค่าว- กฺล็้อง
ข้าวขาหมู	ค่าว- ขา- หฺมู
ข้าวคลุกกะปิ	ข้าว- คฺลุก- กะ- ปิ
ข้าวซอย	ข้าว- ซอย
ข้าวต้ม	ค่าว- ต้ม
ข้าวปั้น	ค่าว- ปั้น
ข้าวผัด	ข้าว- ผัด
ข้าวผัดกระเพรา	ข้าว- ผัด- กฺระ- เพฺรา
ข้าวผัดกระเพา	ข้าว- ผัด- กฺระ- เพา
ข้าวผัดกะเพรา	ข้าว- ผัด- กะ- เพฺรา
ข้าวฟ่าง	ข้าว- ฟ่าง
ข้าวมันไก่	ค่าว- มัน- ไก่
ข้าวสวย	ข้าว- สวย
ข้าวสาร	ข้าว- สาน
ข้าวสาลี	ข้าว- สา- ลี
ข้าวหมาก	ค่าว- หฺมาก
ข้าวหลาม	ค่าว- หฺลาม
ข้าวหลามตัด	ค่าว- หฺลาม- ตัด
ข้าวหอมมะลิ	ข้าว- หอม- มะ- ลิ
ข้าวเกรียบ	ข้าว- เกฺรียบ
ข้าวเช้า	ค่าว- ช้าว
ข้าวเปลือก	ข้าว- เปฺลือก
ข้าวเย็น	ค่าว- เย็น
ข้าวเสวย	ค่าว- สะ- เหฺวย
ข้าวเหนียว	ข้าว- เหฺนียว
ข้าวเหนียวมะม่วง	ข้าว- เหฺนียว- มะ- ม่วง
ข้าวแดงแกงร้อน	ข้าว- แดง- แกง- ร้อน
ข้าวโพด	ค่าว- โพด
ข้าวโพดคั่ว	ค่าว- โพด- คั่ว
ข้าวโพดอ่อน	ค่าว- โพด- อ่อน
ข้าวโอ๊ต	ค่าว- โอ๊ด
ข้าศึก	ค่า- สึก
ข้าเจ้า	ข้า- เจ้า
ฃ	ขอ
ฃวา	ขฺวา
ค	คอ
ค.ศ.	คอ- สอ
คงกระพัน	คง- กฺระ- พัน
คงคา	คง- คา
คงจะ	คง- จะ
คงตัว	คง- ตัว
คงทน	คง- ทน
คงที่	คง- ที่
คงอยู่	คง- หฺยู่
คงเส้นคงวา	คง- เซ็่น- คง- วา
คช	คด- ชะ- 
คชสาร	คด- ชะ- สาน
คชา	คะ- ชา
คชาชาติ	คะ- ชา- ชาด
คฑา	คะ- ทา
คฑากร	คะ- ทา- กอน
คณบดี	คะ- นะ- บอ- ดี
คณะ	คะ- นะ
คณะ	ค̄ะ- นะ
คณะกรรมการ	คะ- นะ- กำ- มะ- กาน
คณะตุลาการ	คะ- นะ- ตุ- ลา- กาน
คณะบดี	คะ- นะ- บอ- ดี
คณะผู้แทน	คะ- นะ- พู่- แทน
คณะรัฐมนตรี	คะ- นะ- รัด- ถะ- มน- ตฺรี
คณะรัฐมนตรี	ค̄ะ- นะ- รัด- ถ̄ะ- มน- ตฺรี
คณาจารย์	คะ- นา- จาน
คณาธิปไตย	คะ- นา- ทิ- ปะ- ไต
คณาธิปไตย	คะ- นา- ทิบ- ปะ- ไต
คณิกา	คะ- นิ- กา
คณิตกรณ์	คะ- นิด- ตะ- กอน
คณิตกรณ์	คะ- นิด- กอน
คณิตศาสตร์	คะ- นิด- ตะ- สาด
คณิตศาสตร์	คะ- นิด- สาด
คดี	คะ- ดี
คดโกง	คด- โกง
คติ	คะ- ติ
คติชน	คะ- ติ- ชน
คติชาวบ้าน	คะ- ติ- ชาว- บ้าน
คตินิยม	คะ- ติ- นิ- ยม
คตินิยมเชื้อชาติ	คะ- ติ- นิ- ยม- เชื้อ- ชาด
คทา	คะ- ทา
คทากร	คะ- ทา- กอน
คนกรุง	คน- กฺรุง
คนกลาง	คน- กฺลาง
คนขับ	คน- ขับ
คนค้า	คน- ค้า
คนงาน	คน- งาน
คนดำ	คน- ดำ
คนต่างด้าว	คน- ต่าง- ด้าว
คนที	คน- ที
คนธรรพ์	คน- ทัน
คนผิวดำ	คน- ผิว- ดำ
คนรัก	คน- รัก
คนรับใช้	คน- รับ- ไช้
คนร้าย	คน- ร้าย
คนสวน	คน- สวน
คนเดียว	คน- เดียว
คนเดือนตุลา	คน- เดือน- ตุ- ลา
คนเลี้ยงผึ้ง	คน- เลี้ยง- พึ่ง
คนเสมือนไร้ความสามารถ	คน- สะ- เหฺมือน- ไร้- คฺวาม- สา- มาด
คนแคระ	คน- แคฺระ
คนโง่	คน- โง่
คนโท	คน- โท
คนใช้	คน- ไช้
คนใหญ่คนโต	คน- ไหฺย่- คน- โต
คนไข้	คน- ไค่
คนไร้ความสามารถ	คน- ไร้- คฺวาม- สา- มาด
คบชู้	คบ- ชู้
คบเพลิง	คบ- เพฺลิง
คบไฟ	คบ- ไฟ
คมน	คะ- มะ- นะ- 
คมน	คม- มะ- นะ- 
คมนาคม	คะ- มะ- นา- คม
คมนาคม	คม- มะ- นา- คม
ครก	คฺรก
ครบ	คฺรบ
ครบรอบ	คฺรบ- รอบ
ครรภ์	คัน
ครอง	คฺรอง
ครอบ	คฺรอบ
ครอบครอง	คฺรอบ- คฺรอง
ครอบครัว	คฺรอบ- คฺรัว
ครอบคลุม	คฺรอบ- คฺลุม
ครอบงำ	คฺรอบ- งำ
ครัช	คฺรัช
ครัช	คฺรัด
ครับ	คฺรับ
ครับผม	คฺรับ- ผม
ครัว	คฺรัว
ครัวซองต์	คฺรัว- ซ็อง
ครัวซ็อง	คฺรัว- ซ็อง
ครัวเรือน	คฺรัว- เรือน
ครั่ง	คฺรั่ง
ครั้ง	คฺรั้ง
ครั้งนั้น	คฺรั้ง- นั้น
ครั้น	คฺรั้น
ครา	คฺรา
คราง	คฺราง
คราด	คฺราด
คราบ	คฺราบ
คราบหินปูน	คฺราบ- หิน- ปูน
คราม	คฺราม
คราว	คฺราว
คราส	คฺราด
คราใด	คฺรา ได
คริกเก็ต	คฺริก- เก็ด
คริปทอน	คฺริบ- ท็่อน
คริสตจักร	คฺริด- ตะ- จัก
คริสตธรรม	คฺริด- ตะ- ทำ
คริสตศก	คฺริด- ตะ- สก
คริสตศักราช	คฺริด- ตะ- สัก- กะ- หฺราด
คริสตสมภพ	คฺริด- ตะ- สม- พบ
คริสตัง	คฺริด- สะ- ตัง
คริสต์	คฺริด
คริสต์	คฺริส
คริสต์มาส	คฺริส- มาส
คริสต์มาส	คฺริด- สะ- มาด
คริสต์ศก	คฺริด- สก
คริสต์ศักราช	คฺริด- สัก- กะ- หฺราด
คริสเตียน	คฺริด- สะ- เตียน
ครีบ	คฺรีบ
ครีม	คฺรีม
ครีมกันแดด	คฺรีม- กัน- แดด
ครีมนวดผม	คฺรีม- นวด- ผม
ครีมเทียม	คฺรีม- เทียม
ครึกครื้น	คฺรึก- คฺรื้น
ครึ่ง	คฺรึ่ง
ครึ่งวงกลม	คฺรึ่ง- วง- กฺลม
ครุ	คฺรุ
ครุ	คะ- รุ
ครุฑ	คฺรุด
ครุย	คฺรุย
ครุศาสตร์	คะ- รุ- สาด
ครุ่นคิด	คฺรุ่น- คิด
ครู	คฺรู
ครูบาอาจารย์	คฺรู- บา- อา- จาน
ครูใหญ่	คฺรู- ไหฺย่
ครู่	คฺรู่
คร่อม	คฺร่อม
คร่า	คฺร่า
คร่ำครวญ	คฺร่ำ- คฺรวน
คร่ำครึ	คฺร่ำ- คฺรึ
คร้าน	คฺร้าน
คร้าม	คฺร้าม
คฤกค้ฤๅน	คฺรึก- คฺรื้น
คฤสตศักราช	คฺริด- สัก- กะ- หฺราด
คฤหบดี	คะ- รึ- หะ- บอ- ดี
คฤหัสถ์	คะ- รึ- หัด
คฤหาสน์	คะ- รึ- หาด
คลอ	คฺลอ
คลอก	คฺลอก
คลอง	คฺลอง
คลอด	คฺลอด
คลอน	คฺลอน
คลอรีน	คฺลอ- รีน
คละ	คฺละ
คลัง	คฺลัง
คลับ	ขฺลับ
คลั่ง	คฺลั่ง
คลาด	คฺลาด
คลาดเคลื่อน	คฺลาด- เคฺลื่อน
คลาน	คฺลาน
คลาย	คฺลาย
คลาริเน็ต	คฺลา- ริ- เหฺน็ด
คลาส	คฺลาส
คลาส	คฺลาด
คลำ	คฺลำ
คลิก	คฺลิก
คลิตอริส	คฺลิ- ตอ- ริส
คลิตอริส	คฺลิ- ตอ- ริด
คลินิก	คฺลิ- หฺนิก
คลี่	คฺลี่
คลื่น	คฺลื่น
คลื่นความโน้มถ่วง	คฺลื่น- ความ- โน้ม- ถ่วง
คลื่นยักษ์	คฺลื่น- ยัก
คลื่นใต้น้ำ	คฺลื่น- ต้าย- น้าม
คลื่นใส้	คฺลื่น- ไซ่
คลื่นไส้	คฺลื่น- ไซ่
คลุก	คฺลุก
คลุม	คฺลุม
คลุมเครือ	คฺลุม- เคฺลือ
คล่อง	คฺล็่อง
คล้อง	คฺล้อง
คล้องจอง	คฺล้อง- จอง
คล้าย	คฺล้าย
คล้ายคลึง	คฺล้าย- คฺลึง
คล้ำ	คฺล้ำ
ควบคุม	ควบ- คุม
ควบแน่น	ควบ- แน็่น
ควร	ควน
ควอกกา	ควอก- กา
ควัก	คฺวัก
ควักกะปิ	คฺวัก- กะ- ปิ
ควักเนื้อ	คฺวัก- เนื้อ
ควัน	คฺวัน
ควันหลง	คฺวัน- หฺลง
ควันออกหู	คฺวัน- ออก- หู
ควาญ	คฺวาน
ความ	คฺวาม
ความกด	คฺวาม- กด
ความกดดัน	คฺวาม- กด- ดัน
ความกดอากาศ	คฺวาม- กด- อา- กาด
ความกตัญญูกตเวที	คฺวาม- กะ- ตัน- ยู- กะ- ตะ- เว- ที
ความกระตือรือร้น	คฺวาม- กฺระ- ตือ- รือ- ร้น
ความกระหาย	คฺวาม- กฺระ- หาย
ความกลัว	คฺวาม- กฺลัว
ความกลัวดอกพิกุลจะร่วง	คฺวาม- กฺลัว- ดอก- พิ- กุน- จะ- ร่วง
ความกล้า	คฺวาม- กฺล้า
ความกล้าหาญ	คฺวาม- กฺล้า- หาน
ความกว้าง	คฺวาม- กฺว้าง
ความกินใจ	คฺวาม- กิน- ไจ
ความขม	คฺวาม- ขม
ความขัดแย้ง	คฺวาม- ขัด- แย้ง
ความขัน	คฺวาม- ขัน
ความขาว	คฺวาม- ขาว
ความขำ	คฺวาม- ขำ
ความขี้ขลาด	คฺวาม- คี่- ขฺลาด
ความขุ่น	คฺวาม- ขุ่น
ความคม	คฺวาม- คม
ความครอบครอง	คฺวาม- คฺรอบ- คฺรอง
ความคลาด	คฺวาม- คฺลาด
ความคลาดทรงกลม	คฺวาม- คฺลาด- ซง- กฺลม
ความควบคุม	คฺวาม- ควบ- คุม
ความคาดหมาย	คฺวาม- คาด- หฺมาย
ความคิด	คฺวาม- คิด
ความคิดสร้างสรรค์	คฺวาม- คิด- ซ่าง- สัน
ความคิดเห็น	คฺวาม- คิด- เห็น
ความงก	คฺวาม- งก
ความงั่ง	คฺวาม- งั่ง
ความงาม	คฺวาม- งาม
ความง่วง	คฺวาม- ง่วง
ความจงใจ	คฺวาม- จง- ไจ
ความจน	คฺวาม- จน
ความจริง	คฺวาม- จิง
ความจังไร	คฺวาม- จัง- ไร
ความจัญไร	คฺวาม- จัน- ไร
ความจำ	คฺวาม- จำ
ความจุ	คฺวาม- จุ
ความจุความร้อนจำเพาะ	คฺวาม- จุ- คฺวาม- ร้อน- จำ- เพาะ
ความฉิบหาย	คฺวาม- ฉิบ- หาย
ความฉิบหาย	คฺวาม- ชิบ- หาย
ความชง	คฺวาม- ชง
ความชนะ	คฺวาม- ชะ- นะ
ความชอบ	คฺวาม- ชอบ
ความชอบธรรม	คฺวาม- ชอบ- ทำ
ความชั่ว	คฺวาม- ชั่ว
ความชั่วช้า	คฺวาม- ชั่ว- ช้า
ความชั่วร้าย	คฺวาม- ชั่ว- ร้าย
ความชื้น	คฺวาม- ชื้น
ความชื้นสัมพัทธ์	คฺวาม- ชื้น- สัม- พัด
ความชุ่ย	คฺวาม- ชุ่ย
ความช่วยเหลือ	คฺวาม- ช่วย- เหฺลือ
ความซวย	คฺวาม- ซวย
ความซับซ้อน	คฺวาม- ซับ- ซ้อน
ความดักดาน	คฺวาม- ดัก- ดาน
ความดัง	คฺวาม- ดัง
ความดัน	คฺวาม- ดัน
ความดันโลหิต	คฺวาม- ดัน- โล- หิด
ความดันโลหิตต่ำ	คฺวาม- ดัน- โล- หิด- ต่ำ
ความดันโลหิตสูง	คฺวาม- ดัน- โล- หิด- สูง
ความดำ	คฺวาม- ดำ
ความดี	คฺวาม- ดี
ความตกลง	คฺวาม- ตก- ลง
ความตาย	คฺวาม- ตาย
ความติ่ง	คฺวาม- ติ่ง
ความตื้นเขิน	คฺวาม- ตื้น- เขิน
ความต่อเนื่อง	คฺวาม- ต่อ- เนื่อง
ความต่าง	คฺวาม- ต่าง
ความต่ำ	คฺวาม- ต่ำ
ความต้องการ	คฺวาม- ต็้อง- กาน
ความต้านทานไฟฟ้า	คฺวาม- ต้าน- ทาน- ไฟ- ฟ้า
ความถี่	คฺวาม- ถี่
ความถูกต้อง	คฺวาม- ถูก- ต็้อง
ความถ่วง	คฺวาม- ถ่วง
ความถ่วงจำเพาะ	คฺวาม- ถ่วง- จำ- เพาะ
ความถ่อย	คฺวาม- ถ็่อย
ความทรงจำ	คฺวาม- ซง- จำ
ความทรมาน	คฺวาม- ทอ- ระ- มาน
ความทุกข์	คฺวาม- ทุก
ความทุจริต	คฺวาม- ทุด- จะ- หฺริด
ความท้าทาย	คฺวาม- ท้า- ทาย
ความน่าจะเป็น	คฺวาม- น่า- จะ- เป็น
ความน่ารัก	คฺวาม- น่า- รัก
ความน่าเกลียด	น่า- เกฺลียด
ความบริบูรณ์	คฺวาม- บอ- ริ- บูน
ความบริสุทธิ์	คฺวาม- บอ- ริ- สุด
ความบีบคั้น	คฺวาม- บีบ- คั้น
ความบ้านนอก	บ้าน- นอก
ความปกครอง	คฺวาม- ปก- คฺรอง
ความประพฤติ	คฺวาม- ปฺระ- พฺรึด
ความปรารถนา	คฺวาม- ปฺราด- ถะ- หฺนา
ความปลอดภัย	คฺวาม- ปฺลอด- ไพ
ความปากหมา	คฺวาม- ปาก- หฺมา
ความป่วย	คฺวาม- ป่วย
ความผอม	คฺวาม- ผอม
ความผาสุก	คฺวาม- ผา- สุก
ความผิด	คฺวาม- ผิด
ความผิดพลาด	คฺวาม- ผิด- พฺลาด
ความผิดหวัง	คฺวาม- ผิด- หฺวัง
ความผูกพัน	คฺวาม- ผูก- พัน
ความฝัน	คฺวาม- ฝัน
ความพยายาม	คฺวาม- พะ- ยา- ยาม
ความพร้อม	คฺวาม- พฺร้อม
ความพอใจ	คฺวาม- พอ- ไจ
ความพิการ	คฺวาม- พิ- กาน
ความพิบัติ	คฺวาม- พิ- บัด
ความพิสดาร	คฺวาม- พิด- สะ- ดาน
ความพิโรธ	คฺวาม- พิ- โรด
ความมั่นคง	คฺวาม- มั่น- คง
ความมั่นคงปลอดภัย	คฺวาม- มั่น- คง- ปฺลอด- ไพ
ความมั่นใจ	คฺวาม- มั่น- ไจ
ความมั่ว	คฺวาม- มั่ว
ความมี	คฺวาม- มี
ความมืด	คฺวาม- มืด
ความยาก	คฺวาม- ยาก
ความยากจน	ความ- ยาก- จน
ความยาว	คฺวาม- ยาว
ความยาวคลื่น	คฺวาม- ยาว- คฺลื่น
ความยาวเส้นรอบวง	คฺวาม- ยาว- เซ็่น- รอบ- วง
ความยินดี	คฺวาม- ยิน- ดี
ความยืดหยุ่น	คฺวาม- ยืด- หฺยุ่น
ความยุติธรรม	คฺวาม- ยุด- ติ- ทำ
ความย้อนแย้ง	คฺวาม- ย้อน- แย้ง
ความรวย	คฺวาม- รวย
ความรอด	คฺวาม- รอด
ความรัก	คฺวาม- รัก
ความรักชาติ	คฺวาม- รัก- ชาด
ความรับผิด	คฺวาม- รับ- ผิด
ความรับผิดชอบ	คฺวาม- รับ- ผิด- ชอบ
ความริษยา	คฺวาม- ริด- สะ- หฺยา
ความรุนแรง	คฺวาม- รุน- แรง
ความรู้	คฺวาม- รู้
ความรู้สึก	คฺวาม- รู้- สึก
ความร่วมมือ	คฺวาม- ร่วม- มือ
ความร้อน	คฺวาม- ร้อน
ความร้อนรน	คฺวาม- ร้อน- รน
ความร้ายแรง	คฺวาม- ร้าย- แรง
ความลวงโลก	คฺวาม- ลวง- โลก
ความละอาย	คฺวาม- ละ- อาย
ความลับ	คฺวาม- ลับ
ความลี้ลับ	คฺวาม- ลี้- ลับ
ความลึก	คฺวาม- ลึก
ความลึกลับ	คฺวาม- ลึก- ลับ
ความล่มจม	คฺวาม- ล่ม- จม
ความล้า	คฺวาม- ล้า
ความวาว	คฺวาม- วาว
ความวิกฤต	คฺวาม- วิ- กฺริด
ความวิบัติ	คฺวาม- วิ- บัด
ความวิปลาส	คฺวาม- วิ- ปะ- ลาด
ความวิปลาส	คฺวาม- วิบ- ปะ- ลาด
ความวู่วาม	คฺวาม- วู่- วาม
ความว่องไว	คฺวาม- ว็่อง- ไว
ความศรัทธา	คฺวาม- สัด- ทา
ความสงบสุข	คฺวาม- สะ- หฺงบ- สุก
ความสถุล	คฺวาม- สะ- ถุน
ความสนุกสนาน	คฺวาม- สะ- หฺนุก- สะ- หฺนาน
